title,author,datetime,content,url
루포실 잠재 전승,K단풍,2026-06-28 00:34,교불 루포실 윗잠 공33퍼가 떴는데 교가에 잠재 전승해서 판매할 수 있나요?,https://www.inven.co.kr/board/maple/2300/358283
미라클 엠블 관련 질문,,2026-06-28 00:25,현재 엠블 이 상태인데 미트라사서 미라클로 레전 올려두고 메멘토 먹이는게 괜찮은 선택일까요?? 아니면 계속 써먹다가 추후에 사먹는게 좋을까요,https://www.inven.co.kr/board/maple/2300/358282
메린이 제논 트왈마 질문,메린이1578,2026-06-28 00:17,이거 멈추고 계속 쓰면 되겠죠?,https://www.inven.co.kr/board/maple/2300/358281
"챌섭에서 유잠 바른 아이템들, 옵션은 어떻게 맞추나요?",,2026-06-27 23:23,"블랙보조랑 엠블렘에 유잠 발라뒀는데, 옵션을 뭐로 뽑아야할지는 머르겠어서요.
깡메소 말고, 챌섭 커인 써서 큐브로 돌리는게 좋나요?",https://www.inven.co.kr/board/maple/2300/358279
안녕하세요 어웨이크 이후 거의 6년만에 복귀하는 메린이입니다,슈퍼루커,2026-06-27 23:04,"이번에 복귀해서 챌섭에서 버닝 지정하고 276까지 듀블 열심히 키우고 있었는데,
갑자기 직업 현타가 너무 씨게 와서...
어차피 캐릭 삭제해봤자 보상을 하나도 못받으니 의미는 없고,
카인 키우고 싶은데 테라 버닝 지정해서
듀블로 모으는 재화 카인에 투자하면서 본캐로 키워도 상관 없을까요...
메잘알 형님들 부탁좀 드리겠습니다",https://www.inven.co.kr/board/maple/2300/358278
플라즈마 하트 진지하게 고민중입니다 ㅠㅠ,설화지,2026-06-27 23:03,"본섭 본캐 / 렌(287) / 전투력 1억 / 환산 5만 / 헥사 44000
챌섭 부캐 / 레테(280) / 전투력 4600만 / 환산 38000 / 헥사 29000
챌섭에 다이아까지 찍었는데 고민인게 플라즈마하트를 누구한테 써야할지 고민중입니다..ㅠ
본캐는 지금 노말세렌,검마까지 잡았구요. 똥손이라 이칼은 20분 패치전에 하다가 포기했었는데..
이번에 패치되고 나서 검마도 처음꺠보고 쉬워졌길래 이칼이랑,대적자 천천히 해볼생각입니다
본캐가 페어리하트여서 얘한테 주고 보스들은 더 쉽게 잡을지..
아니면 레테도 본캐급으로 육성 생각중이여서 레테한테 줘서 챌섭 보스들을 더 쉽게 잡을지 생각중입니다..
챌섭 목표는 야누스 20레벨 강화권 때메 9만점 하고싶은데.. 무리일거 같구요.
마스터까지 찍고 생각좀 해봐야할거 같습니다
본캐 렌 vs 챌섭 레테 누구한테 줄지 의견좀 부탁드립니다..!
그리고 플라즈마 하트 업글시키면 혹시 환산 차이 많이 날까요!?",https://www.inven.co.kr/board/maple/2300/358277
150급 파풀마,탈주인간,2026-06-27 22:58,복귀뉴비라 모르는디 혹시 가격대 아시는분?,https://www.inven.co.kr/board/maple/2300/358276
미라클때 칠흑있는거 유니크보내는거 괜찮나요,잘웃지못하는,2026-06-27 22:45,"복귀뉴비인데 챌섭시작할때 노작 쌩칠흑 거공루컨마마깃안커포링고근몽벨미트라를 구매했는데요
미트라는 레레 완성해놓앗고
220억정도 남앗는데 일단 미트라 제외 6부위 에잠발라놧거든요
미라클때 유니크보내고 실버큐브 돌려서 쓰는거 어떻게보십니까?
에디에잠도 발라놓긴햇는데 에디에픽 보내서 에디큐브 쓰는거 괜찮다 보십니까?
급발진이 고질병이라 일단 블랙보조 레레보내고 옵션뽑지도못하고 돈좀 많이 날리긴햇는데
칠흑 유니크보내는거 손해인지 어떨지 의견구합니다",https://www.inven.co.kr/board/maple/2300/358275
자석펫 4마리 이상쓰면 화면에 다 보이나요?,오우비,2026-06-27 22:45,"자석펫 6마리 쓰면
화면에 6마리 다 보이는건가요?",https://www.inven.co.kr/board/maple/2300/358274
안녕하세용,즐겜하는용이,2026-06-27 22:39,"6년만에? 다시 할려고하는데, 챌린저스 서버에서 하루 1~2시간정도씩 플레이한다고하고 무자본이면
본섭왔을때 보스 어디까지 가능할까요?",https://www.inven.co.kr/board/maple/2300/358273
뉴비 템 호구당한건가요ㅠㅠ퓨,집구석현자,2026-06-27 21:53,"챌섭에서 이거 관세포함 88억주고 샀는데
친구가 호구라더라구요ㅠㅠ 진짜 덤탱이 씌인건가요...하...ㅠ
메수라이브도 안들어가서 기댓값도 모르고 샀는데 ㅠ",https://www.inven.co.kr/board/maple/2300/358271
명장 달고 일정시간이상 제작 안하면 떨어진다던데 맞나요?,꽃쑨잉Sz,2026-06-27 21:42,뉴비라서 잘 몰라서요,https://www.inven.co.kr/board/maple/2300/358270
혹시 인벤에 템 판매글 작성해도 되나요?,,2026-06-27 21:37,"제목 그대로 아이템 경매장 판매글 작성해도 되나요?
공지를 어디서 보는지 몰라서 질문 게시판에 먼저 물어봅니다.",https://www.inven.co.kr/board/maple/2300/358268
검마 인원수에따라 어둠의 흔적량 차이나나요?,,2026-06-27 21:16,"솔플딜은 충분한데 초보에 직업이 카데나라 못하겠음솔플...
걍 2~3인가서 찢어버리고 해방하고 솔플하고싶은데 인원수에 따라 흔적량차이남?",https://www.inven.co.kr/board/maple/2300/358267
뎀스 슬롯 어디서안파나요,,2026-06-27 21:03,"저의 쑥쑥 새싹 뎀스가 소비창에서 뒤질라카는데
데일리기프트말고 진짜없나",https://www.inven.co.kr/board/maple/2300/358266
메이플 뉴비 챌린저스 서버 레테 꼭 해야할까용?! ㅠㅠ,강진뿡이,2026-06-27 20:50,"아주 옛날에 했던 사람입니당 ㅠㅠ
요즘에 메이플 영상이많이떠서 다시 챌린저스로 시작해서 복귀하고 싶은데
레테 캐릭터가 요즘에 새로 나와서 레테를 꼭해야하는지?...(예를 들어 이벤템이나 이벤트로 인해서..)
아니면 제가 하고 싶은 직업으로 해서 챌린저스를 하다가 다른서버로 가도 충분한지 여쭤보고싶어서요!",https://www.inven.co.kr/board/maple/2300/358265
블랙보조 템 세팅 질문드립니다,,2026-06-27 20:26,"블랙보조 사용중인데요
환산 목표 10만으로 데티 해방이 목표인데
요거 아스트라로 바꾸는거 괜찮은가요??
아님 해방하려면 좀더 좋은걸로 보조 바꿔서 아스트라로 올려야할까요?
템셋 고수님들 답변 부탁드립니다ㅠㅠ",https://www.inven.co.kr/board/maple/2300/358264
닉네임 옥션 질문입니다!,,2026-06-27 20:12,스카니아에서 닉을 올리고 동일 계정의 챌섭 캐릭으로 접속해서 챌섭에서 구매 후 다시 스카니아 서버에 캐릭 중 하나 선택해서 구매한 닉네임으로 교환 가능한가요?,https://www.inven.co.kr/board/maple/2300/358263
뉴비 100억 어디에 쓰는게 현명할까요?,김짬구씌,2026-06-27 20:05,"직업은 레테입니다.
4여명 (18성 딸깍, 유에 두줄)
17성 골클벨
블랙보조 (어쩌다 뜬 보방마, 에디 에픽한줄)
똥블렘 (유에 한줄 + 잡옵) -> 바꾸고 싶음
하트 (노작인데 레잠 바르고 골큡으로 대충 띄울 예정)
헥환 2.7에 투력 3400만정도 되는데 컨이 고자라 검밑솔 수월할 때 까지는 스펙업 하고 싶습니다.
100억정도 있어서 애완미트라 걍 노작 사서 돌릴지 모르겠네요..
20성 블빈마(아님 마깃안 흙칠흙 직작)를 사고 조각 사먹는게 정배같긴 한데 똥블렘이 참 불쾌해서 그런가
자꾸 미트라에 눈길이 가네요 무슨 스펙업을 해야 좋을까요??",https://www.inven.co.kr/board/maple/2300/358262
카레잠 사용처좀 추천해주세요.,투그레이프,2026-06-27 19:54,"안녕하세요 선배님들.
이전에 질문글 남기고 현재 챌린저스4에서 렌을 키우고있습니다.
현재 이상태인데 카레잠하나 어디다 사용하는게 좋을까요?
제네패스는 구매해서 제네무기 생기면 다른 카레잠하나는 제네무기에 줄생각입니다.
꼭 답변부탁드립니다!!",https://www.inven.co.kr/board/maple/2300/358260
누비 두개만질문좀,,2026-06-27 19:47,"1. 전투복이랑 스라벨이랑 능력치 뭐가더좋음?
2. 프리셋하면 스라벨 능력치용 / 능력치받으면서 따로 코디가능함??",https://www.inven.co.kr/board/maple/2300/358259
이번 챌섭은 레잠 딱 2개 주는건가여?,강윤슬,2026-06-27 19:41,"하나는 무조건 해방무기에 바르고
나머지 하나는 블랙보조나 엠블렘에 바르면 되나여?
또 다른 이벤트로 레잠 뿌리는지도 궁금해요",https://www.inven.co.kr/board/maple/2300/358257
15일 이용 제한을 받았는데 사유가....,워로드짱짱,2026-06-27 18:59,"오랜만에 복귀 유저입니다..
메이플 접속하고 레테 만들고 스토리 보면서 하다가
오늘 6시 접속해서 2시간 사냥해서 레벨업 하고
잠시 crtl에 동전 꼽고 커피타고 (1분 걸렸나?) 오니까
이용제한걸려있는데....
1대1 문의하니까 비정상적인 기록 탐지,
자세히 물어보니까 반복적인 키 입력이라는데...
Ctrl에 동전꼽는거 인제 안되는건가요??",https://www.inven.co.kr/board/maple/2300/358256
대적자 최소컷 질문,,2026-06-27 18:59,"105%래서 해보고 있는데요..
게이지는 거진 풀인 상태였는데 딜이 너무 남는 느낌이라 질문 드립니다
첫 극딜 할 때 첫 검의 소나기 패링하고 10%받고 극딜하고
1페 -> 2페 넘어갈때 피 애매하게 남아서 준극으로 넘어간다음
2페에서 극딜 돌자마자 풀게이지 상태에서 오리진극으로 하는데요 바꿔야 할 부분 같은게 있을까요",https://www.inven.co.kr/board/maple/2300/358255
다들 챌린저스 패스 미션 완료된 걸로 떠요?,아빠가이상해,2026-06-27 18:53,"이번주에 아직 에픽던전도 안 돌았고 주간보스도 하나도 안 돌았는데 전부 다 완료라고 떠있네;;
목요일 초기화니 오늘 3일째인데 일일접속 5회도 완료라고 떠 있음.
다들 이럽니까?",https://www.inven.co.kr/board/maple/2300/358254
메린이 템 어떻게 바꿔야될까요,이묘1,2026-06-27 18:49,"연습모드로 머리박으면서 세렌 밑으로는 잡아놨는데 제가 못하는건지 세렌이 너무 쌔서 안잡혀요
어떤 장비를를 바꿔줘야될까요? 어느장비부터 바꿔야되는 순위도 알려주시면 감사하겠습니다!",https://www.inven.co.kr/board/maple/2300/358253
헥사 선데이 기다리는게 맞겠죠?,,2026-06-27 18:47,"헥사1단계  이렇게 나왔는데
썬데이 존버인가요?    환산따라가려면  2단계 떡작까지 해야되는데 ,....",https://www.inven.co.kr/board/maple/2300/358252
해방 어둠의 흔적 질문,,2026-06-27 18:39,"이번주에 노말 더스크 잡고 나중에 연모로 카오스 더스크 잡으면, 나중에 잡은 카오스 더스크 어둠의 흔적은 안들어옴?",https://www.inven.co.kr/board/maple/2300/358251
도원경 사냥터 질문,꿈이있는메린,2026-06-27 18:38,참혹한 흔적의 겨울2가 더 효율이 좋나요 아니면 빛이 약한 여름4가 더 좋나요??,https://www.inven.co.kr/board/maple/2300/358250
흙테르넬 vs 아버 장비,,2026-06-27 18:12,"흙테르넬 12성 정도만 띄워서 8셋 착용해보려고 하는데요
포도둘둘로 아버셋보다 세질 수 있을까요?",https://www.inven.co.kr/board/maple/2300/358249
챌섭 챌린저 찍고싶어우..,,2026-06-27 18:09,"챌린저 찍고 유챔세렌까지 달리고 싶은데 자세하게 좀 트라이할만한 스펙을 모르겠어용 ㅜㅜ
제네는 깔끔한 5줄 띄운다 치고 보조는 미라클 이후에 사먹을건데 혹시 조언해주실 분 있나요..?",https://www.inven.co.kr/board/maple/2300/358248
와헌 준극딜?,둥드,2026-06-27 18:07,극딜만쓰고 준극딜처럼 인팬트리쿨 안돌리면 딜로스 많이나나요?,https://www.inven.co.kr/board/maple/2300/358247
챌섭 미라클타임 등업 질문,편백민트,2026-06-27 18:04,"지금 블랙보조랑 엠블에 하기엔 조금 아깝고 에스텔라 이어링이랑 파풀마 깡통을 사서 유니크, 에디에픽으로 등업 해볼려고 하는데 괜찮나요? 올릴 메소는 충분해요",https://www.inven.co.kr/board/maple/2300/358246
MVP 유지 기간이 궁금합니다 !,,2026-06-27 17:29,"제가 오눌 60만원을 캐시사용해서 골드가 되었는데
이 등급을 유지하려면 다음주부터 매주 60만원÷13주 금액을 사용해야하는건지
아니면 13주동안은 골드가 유지되는건지 궁금합니다 ^^",https://www.inven.co.kr/board/maple/2300/358245
진힐라를 못잡겟어여,따라리라,2026-06-27 17:23,"챌섭 투력 2200만 찍은 팬텀인데 노말진힐라 패턴은 다 피할수있는데 딜이 안나옴이거
20분치면 중간에 세이람 끝나서 딜 애매하게 안됨 너무 힘든데 방법 잇을까요 가엔이라도 만들어야하나",https://www.inven.co.kr/board/maple/2300/358244
메린이라서 이거 얼마에 팔아야하는지 모르겠어요 도와주세요 ㅠㅠ,무야호아저,2026-06-27 17:13,이거 예전에 사논건데 얼마인지 모르겠어요 ㅠㅠ 도와주세요,https://www.inven.co.kr/board/maple/2300/358243
원래 보스 배율보다 훨씬 느리게 잡아지는게 정상임??,Funnn,2026-06-27 17:01,"메린이 인데 보스 배율에 비해서 잡는시간이 너무 차이남;;
카더랑 하윌 잡았는데 카더는 배율이 한 200퍼 됐는데 4~5분 남기고 잡았고 하윌은 209퍼 정도였는데 이것도 4~5분 남기고 잡았음
근디 패턴 숙지 잘 안됐고 딜 넣는거 잘 모른다도 있다고 생각하는디 하윌은 차피 체력컷 있어서 오래 걸려도 이해하는데 카더는 분명히 눈열리기 전에도 평딜 계속 때리고 눈 열릴때마다 극딜, 준극딜 계속 박았는데도 이렇게 까지 차이나는거면 내가 이상하게 하고 있는거임??
이번주 목표가 검밑솔에 노멀 메이린, 빡세게 해서 가능하면 검마 1~2인이 목표인데 다른 사람들보면 한 100~120퍼 정도면 20분 다 채워서 깰만 하다는데 나는 그럴 엄두가 안남;;;",https://www.inven.co.kr/board/maple/2300/358242
블빈마 어케 하나요?,샤넌짱,2026-06-27 16:48,"1. 17성 스타포스 바른 이후에 잠재는 어떻게 해여하나요?? (미라클 썬데이라서 등급 올라가는거 2배던데 이거 노리나요?)
2. 추옵의 경우 검환불 써야하나요?? 제네무기에 써야해서 원기옥 모아야하는거 아닌가? 싶어서 여쭤봅니다
3. 얘도 주문서 작을 해야하나요?? 만약 해야한다면 30퍼로 지르고 평균 몇 이상이면 쓰면 되나요?
4. 에디잠재가 아랫잠인거 같은데 요거는 어케해야하나유",https://www.inven.co.kr/board/maple/2300/358241
25성 가엔링 얼마에 팔아야 하나요?,,2026-06-27 16:41,"작년 렌으로 유입해서 눈 돌아서 스타포스로 난리치다가 망해서 리프하고 접었다가,
2개월 전에
복귀하고 또 눈 돌아서 다시 스타포스 계속 누른 결과 25성 가엔링 성공했습니다.
챌섭 레테 엠블, 보조 만들어주고 싶어서 반지 팔려고 하는데,
일단 경매장에 인트이탈 1235억짜리 있어서 거기서
윗잠 경매장 걸려있는 인트이탈가격 60억 + 전승가격 40억,
1235억-100억 메소= 1135억메소에 올려놨는데, 이렇게 측청하면 되는거 맞을까요?;",https://www.inven.co.kr/board/maple/2300/358240
